Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:00.05]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.22]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.23]   Starting:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheStrayLettersRestOnTests.WhatSeparatesAStrayFromALetter [2 m]
  Standard Output Messages:
 check | read here 165 edits over 565 characters against inferred keys, 23 keyed recordings of 23, 52 recordings in all, 29 with no key
 check | the bar | StrayElementSpan 13.0 on the raw span; single-element named characters below it anywhere: 0
 
 SINGLES | every single-element named character, keyed recordings first
 single | recording | heap | at | text | Score | raw span | gap before u | gap after u | key-down u | alone | tone Hz | sender pitch Hz | off pitch Hz | energy over neighbors | wpm
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 3.415 s | `T` | 7.535 | 91.6 | 1.75 | 1.75 | 3.63 | - | 500.0 | 650.0 | 150.0 | 0.998 | 30
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 4.175 s | `T` | 6.798 | 36.9 | 5.33 | -1.73 | 1.73 | - | 500.0 | 650.0 | 150.0 | 1.006 | 32
 single | unadjudicated/cw-2026-08-22-032129 | right | 11.600 s | `T` | 5.912 | 436.9 | 2.33 | 3.00 | 3.00 | - | 500.0 | 650.0 | 150.0 | 1.006 | 18
 single | unadjudicated/cw-2026-08-22-032129 | right | 14.870 s | `E` | 27.114 | 680.4 | 15.10 | 4.20 | 0.45 | - | 650.0 | 650.0 | 0.0 | 0.018 | 12
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 15.335 s | `E` | 27.114 | 1128.5 | 4.20 | 9.80 | 0.45 | - | 650.0 | 650.0 | 0.0 | 0.524 | 12
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 16.365 s | `E` | 27.114 | 1219.2 | 9.80 | 4.45 | 0.50 | - | 650.0 | 650.0 | 0.0 | 1.909 | 12
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 16.855 s | `E` | 27.114 | 32.4 | 4.45 | 5.00 | 0.45 | - | 650.0 | 650.0 | 0.0 | 0.603 | 12
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 17.400 s | `E` | 27.114 | 324.6 | 5.00 | 3.10 | 0.45 | - | 650.0 | 650.0 | 0.0 | 1.187 | 12
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 18.865 s | `E` | 27.114 | 394.1 | 3.50 | 4.00 | 0.45 | - | 650.0 | 650.0 | 0.0 | 0.958 | 12
 single | unadjudicated/cw-2026-08-22-032129 | right | 19.330 s | `E` | 19.782 | 525.3 | 2.67 | 3.43 | 0.43 | - | 650.0 | 650.0 | 0.0 | 0.660 | 8
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 20.660 s | `E` | 24.995 | 220.5 | 3.50 | 7.57 | 0.47 | alone | 650.0 | 650.0 | 0.0 | 1.259 | 8
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 21.945 s | `E` | 24.995 | 314.8 | 7.57 | 2.40 | 1.00 | - | 650.0 | 650.0 | 0.0 | 0.850 | 8
 single | unadjudicated/cw-2026-08-22-032129 | wrong | 22.345 s | `E` | 205.156 | 166.6 | 3.90 | 4.98 | 0.43 | - | 650.0 | 650.0 | 0.0 | 1.793 | 13
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 23.380 s | `E` | 2335.224 | 68.3 | 2.46 | -0.33 | 0.42 | - | 650.0 | 650.0 | 0.0 | 0.420 | 10
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 23.390 s | `E` | 1741.143 | 72.8 | -0.33 | 0.79 | 0.42 | - | 650.0 | 650.0 | 0.0 | 0.420 | 10
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 23.500 s | `E` | 26.533 | 151.1 | 3.17 | 4.50 | 0.50 | - | 650.0 | 650.0 | 0.0 | 1.345 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 23.655 s | `E` | 26.533 | 533.6 | 4.50 | 5.67 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.991 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 24.280 s | `E` | 26.533 | 427.9 | 4.17 | 6.33 | 0.50 | - | 650.0 | 650.0 | 0.0 | 1.260 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 24.490 s | `E` | 26.533 | 468.6 | 6.33 | 3.83 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.300 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 24.620 s | `E` | 10.903 | 250.0 | 3.83 | 6.17 | 0.50 | - | 650.0 | 650.0 | 0.0 | 0.925 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 25.240 s | `E` | 9.287 | 26.6 | 12.83 | 7.33 | 0.33 | alone | 650.0 | 650.0 | 0.0 | 0.586 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 25.475 s | `E` | 9.287 | 334.3 | 7.33 | 5.17 | 0.50 | alone | 650.0 | 650.0 | 0.0 | 1.247 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 25.970 s | `E` | 8.544 | 610.1 | 7.00 | 8.33 | 0.67 | alone | 650.0 | 650.0 | 0.0 | 1.081 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 26.235 s | `E` | 9.085 | 208.6 | 8.33 | 7.00 | 0.50 | alone | 650.0 | 650.0 | 0.0 | 0.755 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 26.460 s | `E` | 9.085 | 499.6 | 7.00 | 8.33 | 0.50 | alone | 650.0 | 650.0 | 0.0 | 0.983 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 26.730 s | `E` | 8.792 | 665.5 | 8.33 | 10.33 | 0.67 | alone | 650.0 | 650.0 | 0.0 | 1.020 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 27.210 s | `E` | 9.211 | 672.6 | 3.83 | 3.83 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.243 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 27.345 s | `E` | 9.211 | 902.6 | 3.83 | 2.17 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.501 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 27.430 s | `E` | 9.211 | 496.9 | 2.17 | 8.33 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.189 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 27.695 s | `E` | 9.988 | 217.5 | 8.33 | 8.67 | 0.50 | alone | 650.0 | 650.0 | 0.0 | 0.841 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 28.535 s | `E` | 9.523 | 231.7 | 3.83 | 9.33 | 0.50 | - | 650.0 | 650.0 | 0.0 | 1.570 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 28.985 s | `E` | 9.523 | 411.4 | 2.17 | 5.00 | 0.67 | - | 650.0 | 650.0 | 0.0 | 1.676 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 29.365 s | `E` | 9.523 | 1199.1 | 4.67 | 5.00 | 0.67 | alone | 650.0 | 650.0 | 0.0 | 2.431 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 29.525 s | `E` | 9.523 | 17.3 | 5.00 | 5.67 | 0.33 | alone | 650.0 | 650.0 | 0.0 | 0.597 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 29.705 s | `E` | 9.523 | 153.4 | 5.67 | 3.50 | 0.33 | - | 650.0 | 650.0 | 0.0 | 1.393 | 40
 single | unadjudicated/cw-2026-08-22-032129 | keyed, unscored | 29.835 s | `E` | 9.523 | 1075.9 | 3.50 | 3.33 | 0.83 | - | 650.0 | 650.0 | 0.0 | 1.963 | 40
 single | unadjudicated/cw-2026-08-24-012403 | keyed, unscored | 14.660 s | `E` | 1.428 | 13.7 | 3.33 | 3.08 | 0.83 | - | 450.0 | 440.0 | 10.0 | 0.885 | 20
 single | unadjudicated/cw-2026-08-24-012403 | right | 20.680 s | `E` | 1.428 | 41.0 | 3.00 | 6.92 | 0.92 | - | 435.0 | 440.0 | 5.0 | 0.971 | 20
 single | unadjudicated/cw-2026-09-23-173723 | keyed, unscored | 0.875 s | `T` | 1.537 | 168.1 | NaN | 11.58 | 3.17 | alone | 600.0 | 585.0 | 15.0 | 0.949 | 20
 single | unadjudicated/cw-2026-09-23-173723 | keyed, unscored | 1.640 s | `E` | 1.537 | 56.5 | 11.58 | 2.58 | 1.17 | - | 600.0 | 585.0 | 15.0 | 0.974 | 20
 single | unadjudicated/cw-2026-09-23-173723 | keyed, unscored | 4.830 s | `E` | 1.579 | 70.2 | 2.13 | 3.26 | 0.92 | - | 575.0 | 585.0 | 10.0 | 1.095 | 17
 single | unadjudicated/cw-2026-09-23-173723 | keyed, unscored | 12.085 s | `E` | 2.242 | 119.3 | 2.76 | 3.12 | 0.99 | - | 585.0 | 585.0 | 0.0 | 1.169 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 21.170 s | `E` | 2.488 | 86.2 | 3.90 | 3.47 | 0.99 | - | 575.0 | 585.0 | 10.0 | 0.993 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 22.540 s | `T` | 1.801 | 156.0 | 4.53 | 1.84 | 2.41 | - | 585.0 | 585.0 | 0.0 | 1.011 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 22.720 s | `E` | 1.801 | 34.6 | 1.84 | 2.98 | 0.71 | - | 585.0 | 585.0 | 0.0 | 1.048 | 17
 single | unadjudicated/cw-2026-09-23-173723 | right | 22.990 s | `E` | 1.801 | 36.1 | 2.98 | 3.75 | 0.85 | - | 585.0 | 585.0 | 0.0 | 0.946 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 23.460 s | `T` | 1.703 | 175.8 | 3.75 | 3.05 | 2.90 | - | 585.0 | 585.0 | 0.0 | 1.012 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 23.740 s | `E` | 1.698 | 34.7 | 3.05 | 3.12 | 0.92 | - | 585.0 | 585.0 | 0.0 | 1.008 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 24.020 s | `E` | 1.687 | 39.8 | 3.12 | 4.53 | 0.85 | - | 585.0 | 585.0 | 0.0 | 0.995 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 24.395 s | `E` | 1.687 | 43.4 | 4.53 | -0.78 | 0.78 | - | 585.0 | 585.0 | 0.0 | 0.954 | 17
 single | unadjudicated/cw-2026-09-23-173723 | right | 25.100 s | `E` | 1.946 | 30.8 | 3.05 | 3.54 | 0.92 | - | 600.0 | 585.0 | 15.0 | 0.922 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 26.250 s | `E` | 1.568 | 33.4 | 4.96 | 1.56 | 0.85 | - | 600.0 | 585.0 | 15.0 | 0.986 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 26.515 s | `T` | 1.568 | 88.2 | 1.56 | 1.56 | 2.20 | - | 600.0 | 585.0 | 15.0 | 1.028 | 17
 single | unadjudicated/cw-2026-09-23-173723 | added | 26.820 s | `T` | 1.568 | 138.1 | 1.56 | 4.68 | 2.76 | - | 600.0 | 585.0 | 15.0 | 1.111 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 27.350 s | `T` | 1.488 | 101.2 | 4.68 | -2.83 | 2.83 | - | 600.0 | 585.0 | 15.0 | 1.014 | 17
 single | unadjudicated/cw-2026-09-23-173723 | wrong | 29.195 s | `E` | 1.481 | 39.4 | 2.20 | 3.83 | 0.99 | - | 600.0 | 585.0 | 15.0 | 1.042 | 17
 single | unadjudicated/cw-2026-09-23-173723 | right | 29.530 s | `E` | 1.481 | 47.5 | 3.83 | 3.68 | 0.92 | alone | 600.0 | 585.0 | 15.0 | 1.140 | 17
 single | unadjudicated/cw-2026-09-24-004108 | keyed, unscored | 10.995 s | `E` | 4.607 | 85.6 | 9.53 | 10.63 | 0.73 | alone | 630.0 | 625.0 | 5.0 | 0.893 | 22
 single | unadjudicated/cw-2026-09-24-004108 | keyed, unscored | 19.245 s | `T` | 5.645 | 367.7 | 5.78 | 5.78 | 2.84 | - | 630.0 | 625.0 | 5.0 | 1.138 | 22
 single | unadjudicated/cw-2026-09-24-004108 | keyed, unscored | 24.050 s | `E` | 6.224 | 270.0 | 4.22 | 3.48 | 0.73 | - | 625.0 | 625.0 | 0.0 | 1.032 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 7.040 s | `T` | 3.839 | 988.8 | 4.40 | 3.30 | 2.84 | - | 625.0 | 625.0 | 0.0 | 1.124 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 7.260 s | `E` | 3.839 | 240.9 | 3.30 | 16.23 | 0.73 | - | 625.0 | 625.0 | 0.0 | 1.120 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 8.265 s | `T` | 3.457 | 217.4 | 16.23 | 3.30 | 2.20 | - | 650.0 | 625.0 | 25.0 | 0.700 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 8.485 s | `E` | 3.457 | 83.4 | 3.30 | 18.24 | 0.73 | - | 650.0 | 625.0 | 25.0 | 0.671 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 10.855 s | `E` | 3.909 | 14.6 | 10.91 | 8.80 | 1.28 | - | 600.0 | 625.0 | 25.0 | 0.635 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 12.290 s | `E` | 5.218 | 171.1 | 7.98 | 5.96 | 0.73 | - | 625.0 | 625.0 | 0.0 | 1.047 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 17.710 s | `T` | 4.526 | 52.0 | 10.82 | 22.28 | 2.29 | alone | 650.0 | 625.0 | 25.0 | 0.663 | 22
 single | unadjudicated/cw-2026-09-24-004133 | keyed, unscored | 19.520 s | `T` | 4.021 | 132.8 | 3.30 | 14.58 | 2.66 | - | 650.0 | 625.0 | 25.0 | 0.895 | 22
 single | unadjudicated/cw-2026-09-24-004205 | keyed, unscored | 1.870 s | `E` | 2.439 | 89.0 | 14.09 | 2.19 | 1.66 | - | 625.0 | 625.0 | 0.0 | 0.716 | 21
 single | unadjudicated/cw-2026-09-24-004205 | keyed, unscored | 6.290 s | `E` | 4.056 | 169.5 | 3.76 | 15.31 | 0.83 | - | 620.0 | 625.0 | 5.0 | 1.283 | 22
 single | unadjudicated/cw-2026-09-24-004205 | keyed, unscored | 14.145 s | `E` | 5.117 | 75.7 | 9.99 | 6.05 | 0.83 | - | 630.0 | 625.0 | 5.0 | 1.172 | 22
 single | unadjudicated/cw-2026-09-24-004205 | keyed, unscored | 20.880 s | `E` | 5.393 | 177.3 | 7.88 | 5.41 | 0.73 | - | 625.0 | 625.0 | 0.0 | 1.055 | 22
 single | unadjudicated/cw-2026-09-24-004205 | right | 23.020 s | `T` | 4.381 | 366.8 | 4.22 | 12.83 | 2.66 | - | 625.0 | 625.0 | 0.0 | 0.901 | 22
 single | unadjudicated/cw-2026-09-24-004205 | keyed, unscored | 30.000 s | `E` | 6.927 | 260.3 | 4.77 | NaN | 1.74 | - | 630.0 | 625.0 | 5.0 | 1.028 | 22
 single | unadjudicated/cw-2026-09-24-004234 | keyed, unscored | 0.115 s | `E` | 5.095 | 31.3 | NaN | 23.65 | 1.74 | alone | 600.0 | 625.0 | 25.0 | 0.592 | 22
 single | unadjudicated/cw-2026-09-24-004234 | right | 5.670 s | `T` | 4.678 | 620.1 | 15.49 | 5.32 | 2.84 | alone | 625.0 | 625.0 | 0.0 | 1.039 | 22
 single | unadjudicated/cw-2026-09-24-004234 | wrong | 7.715 s | `T` | 3.959 | 410.5 | 4.31 | 3.21 | 2.75 | - | 620.0 | 625.0 | 5.0 | 0.938 | 22
 single | unadjudicated/cw-2026-09-24-004234 | wrong | 8.045 s | `T` | 4.174 | 439.9 | 3.21 | 12.74 | 2.84 | - | 620.0 | 625.0 | 5.0 | 0.979 | 22
 single | unadjudicated/cw-2026-09-24-004234 | keyed, unscored | 8.895 s | `T` | 4.274 | 486.9 | 12.74 | 3.39 | 2.84 | - | 625.0 | 625.0 | 0.0 | 1.029 | 22
 single | unadjudicated/cw-2026-09-24-004234 | keyed, unscored | 10.590 s | `E` | 4.148 | 122.1 | 3.94 | 3.30 | 0.83 | - | 630.0 | 625.0 | 5.0 | 0.980 | 22
 single | unadjudicated/cw-2026-09-24-004234 | keyed, unscored | 10.925 s | `T` | 4.148 | 517.6 | 3.30 | 14.30 | 2.84 | - | 630.0 | 625.0 | 5.0 | 1.020 | 22
 single | unadjudicated/cw-2026-09-24-004234 | keyed, unscored | 28.140 s | `T` | 4.711 | 762.1 | 4.22 | 4.13 | 2.75 | - | 625.0 | 625.0 | 0.0 | 1.136 | 22
 single | unadjudicated/cw-2026-09-24-004322 | right | 5.615 s | `E` | 5.983 | 163.3 | 4.49 | 4.49 | 0.73 | - | 630.0 | 625.0 | 5.0 | 1.002 | 22
 single | unadjudicated/cw-2026-09-24-004322 | right | 8.300 s | `E` | 5.544 | 98.4 | 4.77 | 4.40 | 0.92 | - | 625.0 | 625.0 | 0.0 | 1.021 | 22
 single | unadjudicated/cw-2026-09-24-004322 | right | 17.050 s | `E` | 5.815 | 200.2 | 5.87 | 4.58 | 0.83 | - | 625.0 | 625.0 | 0.0 | 0.974 | 22
 single | unadjudicated/cw-2026-09-24-004322 | right | 18.645 s | `T` | 7.602 | 1041.3 | 5.78 | 4.95 | 2.75 | - | 625.0 | 625.0 | 0.0 | 1.055 | 22
 single | unadjudicated/cw-2026-09-24-004347 | right | 6.525 s | `E` | 4.777 | 162.6 | 3.94 | 9.54 | 0.88 | - | 620.0 | 625.0 | 5.0 | 1.242 | 21
 single | unadjudicated/cw-2026-09-24-004347 | right | 11.435 s | `E` | 5.596 | 93.6 | 5.68 | 5.32 | 0.73 | - | 620.0 | 625.0 | 5.0 | 0.890 | 22
 single | unadjudicated/cw-2026-09-24-004347 | right | 13.020 s | `T` | 5.696 | 432.2 | 14.12 | 4.49 | 2.75 | - | 625.0 | 625.0 | 0.0 | 1.130 | 22
 single | unadjudicated/cw-2026-09-24-004347 | right | 19.820 s | `T` | 5.993 | 173.2 | 7.15 | 6.51 | 2.66 | - | 620.0 | 625.0 | 5.0 | 0.963 | 22
 single | unadjudicated/cw-2026-09-24-004347 | keyed, unscored | 23.960 s | `T` | 7.230 | 998.1 | 5.25 | 5.25 | 2.63 | - | 630.0 | 625.0 | 5.0 | 1.007 | 21
 single | unadjudicated/cw-2026-09-24-004405 | keyed, unscored | 1.735 s | `T` | 1.440 | 216.8 | NaN | 4.96 | 2.13 | alone | 625.0 | 625.0 | 0.0 | 0.893 | 17
 single | unadjudicated/cw-2026-09-24-004405 | keyed, unscored | 5.870 s | `T` | 5.765 | 1060.8 | 5.41 | 5.50 | 2.84 | alone | 625.0 | 625.0 | 0.0 | 1.020 | 22
 single | unadjudicated/cw-2026-09-24-004405 | keyed, unscored | 13.140 s | `E` | 6.823 | 196.8 | 3.94 | 12.10 | 0.73 | - | 625.0 | 625.0 | 0.0 | 1.131 | 22
 single | unadjudicated/cw-2026-09-24-004405 | keyed, unscored | 17.205 s | `T` | 5.361 | 429.2 | 7.15 | 15.49 | 2.84 | alone | 625.0 | 625.0 | 0.0 | 1.004 | 22
 single | unadjudicated/cw-2026-09-24-004405 | keyed, unscored | 29.815 s | `T` | 7.168 | 704.4 | 6.33 | NaN | 2.84 | - | 625.0 | 625.0 | 0.0 | 1.023 | 22
 single | unadjudicated/cw-2026-09-24-004427 | right | 7.615 s | `T` | 5.086 | 454.5 | 6.33 | 5.68 | 2.84 | - | 625.0 | 615.0 | 10.0 | 1.029 | 22
 single | unadjudicated/cw-2026-09-24-004427 | right | 14.105 s | `T` | 4.529 | 99.4 | 8.40 | 5.60 | 2.45 | - | 615.0 | 615.0 | 0.0 | 1.028 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 15.995 s | `T` | 3.413 | 73.0 | 5.08 | -2.75 | 2.75 | - | 615.0 | 615.0 | 0.0 | 0.973 | 20
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 17.225 s | `E` | 2.807 | 35.1 | 3.24 | 11.38 | 0.88 | - | 600.0 | 615.0 | 15.0 | 0.929 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 18.855 s | `E` | 2.614 | 46.5 | 5.34 | 8.23 | 0.79 | alone | 600.0 | 615.0 | 15.0 | 0.923 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 20.020 s | `E` | 2.259 | 40.5 | 4.20 | 4.11 | 0.96 | - | 600.0 | 615.0 | 15.0 | 0.785 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 26.770 s | `E` | 2.525 | 104.7 | 2.92 | 3.00 | 0.75 | - | 605.0 | 615.0 | 10.0 | 0.968 | 20
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 27.110 s | `T` | 2.662 | 454.8 | 3.15 | 13.83 | 2.80 | - | 605.0 | 615.0 | 10.0 | 1.053 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 28.035 s | `T` | 2.519 | 217.6 | 13.83 | 3.06 | 2.36 | - | 625.0 | 615.0 | 10.0 | 0.896 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 29.180 s | `E` | 2.659 | 61.6 | 9.89 | 4.03 | 0.88 | - | 625.0 | 615.0 | 10.0 | 0.997 | 21
 single | unadjudicated/cw-2026-09-24-004427 | keyed, unscored | 30.000 s | `T` | 2.659 | 209.5 | 2.71 | NaN | 3.33 | - | 625.0 | 615.0 | 10.0 | 1.146 | 21
 single | unadjudicated/cw-2026-09-24-004510 | keyed, unscored | 4.930 s | `T` | 2.959 | 216.5 | 4.30 | -2.80 | 2.80 | - | 595.0 | 600.0 | 5.0 | 1.093 | 24
 single | unadjudicated/cw-2026-09-24-004510 | keyed, unscored | 4.935 s | `T` | 2.514 | 209.7 | -2.80 | 46.00 | 2.90 | - | 595.0 | 600.0 | 5.0 | 1.084 | 24
 single | unadjudicated/cw-2026-09-24-004510 | keyed, unscored | 16.110 s | `E` | 2.753 | 15.6 | 39.11 | 27.83 | 0.70 | alone | 595.0 | 600.0 | 5.0 | 0.406 | 21
 single | unadjudicated/cw-2026-09-24-004510 | keyed, unscored | 22.635 s | `T` | 3.470 | 53.4 | 13.10 | 6.50 | 3.10 | - | 600.0 | 600.0 | 0.0 | 0.667 | 24
 single | unadjudicated/cw-2026-09-24-004510 | keyed, unscored | 28.975 s | `E` | 5.208 | 184.7 | 3.10 | 14.70 | 0.80 | - | 600.0 | 600.0 | 0.0 | 1.236 | 24
 single | unadjudicated/cw-2026-09-24-004550 | keyed, unscored | 5.470 s | `T` | 4.674 | 534.4 | 9.60 | 3.60 | 2.80 | - | 600.0 | 600.0 | 0.0 | 0.995 | 24
 single | unadjudicated/cw-2026-09-24-004550 | keyed, unscored | 8.500 s | `T` | 4.430 | 247.7 | 4.70 | 3.50 | 2.80 | - | 600.0 | 600.0 | 0.0 | 1.107 | 24
 single | unadjudicated/cw-2026-09-24-004550 | keyed, unscored | 8.715 s | `E` | 4.430 | 24.4 | 3.50 | 3.20 | 0.80 | - | 600.0 | 600.0 | 0.0 | 0.898 | 24
 single | unadjudicated/cw-2026-09-24-004550 | right | 16.150 s | `E` | 5.437 | 199.8 | 3.55 | 5.85 | 0.77 | - | 625.0 | 600.0 | 25.0 | 1.014 | 23
 single | unadjudicated/cw-2026-09-24-004550 | keyed, unscored | 29.455 s | `T` | 6.180 | 29.2 | 57.02 | NaN | 2.20 | alone | 625.0 | 600.0 | 25.0 | 0.680 | 22
 single | cw-2026-08-17-013622 | unkeyed | 0.060 s | `E` | 6021850.913 | 129575686.2 | NaN | 7.92 | 0.42 | alone | 600.0 | 600.0 | 0.0 | 1.752 | 20
 single | cw-2026-08-17-013622 | unkeyed | 2.600 s | `E` | 5590881.659 | 95579504.5 | 3.58 | 5.67 | 0.42 | - | 600.0 | 600.0 | 0.0 | 1.098 | 20
 single | cw-2026-08-17-013622 | unkeyed | 4.525 s | `E` | 6766497.362 | 161135799.2 | 3.50 | 3.58 | 0.42 | - | 600.0 | 600.0 | 0.0 | 1.276 | 20
 single | cw-2026-08-17-013622 | unkeyed | 5.125 s | `E` | 7311913.916 | 133807940.8 | 4.00 | 3.67 | 0.42 | - | 600.0 | 600.0 | 0.0 | 0.892 | 20
 single | cw-2026-08-17-013622 | unkeyed | 5.765 s | `E` | 8331553.249 | 622205207.7 | 3.50 | 5.00 | 1.00 | - | 600.0 | 600.0 | 0.0 | 0.988 | 20
 single | cw-2026-08-17-013622 | unkeyed | 6.130 s | `E` | 8702389.305 | 782086604.3 | 5.00 | 2.92 | 1.08 | - | 600.0 | 600.0 | 0.0 | 1.160 | 20
 single | cw-2026-08-17-013622 | unkeyed | 6.335 s | `E` | 8702389.305 | 423115486.1 | 2.92 | 3.58 | 0.50 | - | 600.0 | 600.0 | 0.0 | 1.071 | 20
 single | cw-2026-08-17-013622 | unkeyed | 6.575 s | `E` | 9875893.449 | 123731383.1 | 3.58 | 2.50 | 0.42 | - | 600.0 | 600.0 | 0.0 | 0.805 | 20
 single | cw-2026-08-17-013622 | unkeyed | 6.910 s | `T` | 9875893.449 | 2192198817.2 | 2.50 | 4.00 | 3.08 | - | 600.0 | 600.0 | 0.0 | 0.948 | 20
 single | cw-2026-08-17-013622 | unkeyed | 7.180 s | `E` | 9798032.215 | 936226281.1 | 4.00 | 5.58 | 0.50 | - | 600.0 | 600.0 | 0.0 | 1.589 | 20
 single | cw-2026-08-17-013622 | unkeyed | 7.655 s | `T` | 9926731.221 | 3966025183.4 | 5.58 | 3.58 | 2.33 | - | 600.0 | 600.0 | 0.0 | 1.495 | 20
 single | cw-2026-08-17-013622 | unkeyed | 7.895 s | `E` | 9926731.221 | 115614264.3 | 3.58 | 7.58 | 0.42 | - | 600.0 | 600.0 | 0.0 | 0.877 | 20
 single | cw-2026-08-17-013622 | unkeyed | 8.375 s | `E` | 9542696.551 | 116919524.0 | 7.58 | 3.67 | 0.42 | - | 600.0 | 600.0 | 0.0 | 0.583 | 20
 single | cw-2026-08-17-013622 | unkeyed | 9.095 s | `E` | 9892091.189 | 109572031.8 | 3.58 | 13.67 | 0.42 | - | 600.0 | 600.0 | 0.0 | 0.782 | 20
 single | cw-2026-08-17-013622 | unkeyed | 9.945 s | `E` | 9872641.963 | 729362922.8 | 13.67 | 7.25 | 0.50 | alone | 600.0 | 600.0 | 0.0 | 1.743 | 20
 single | cw-2026-08-17-013622 | unkeyed | 10.725 s | `E` | 11657483.716 | 821793683.2 | 1.83 | 6.58 | 1.17 | - | 600.0 | 600.0 | 0.0 | 1.084 | 20
 single | cw-2026-08-17-013622 | unkeyed | 11.865 s | `E` | 9330964.466 | 283689.2 | 5.58 | 3.83 | 0.42 | - | 600.0 | 600.0 | 0.0 | 1.314 | 20
